Node Number	X Location (mm)	Y Location (mm)	Z Location (mm)	Directional Deformation (mm)
29971	-170.	-79.998	0.	1.0083
29972	-519.87	-810.02	0.	8.7929e-002
29973	930.	-780.	0.	4.5332e-003
29974	400.04	510.	0.	0.46506
29975	-319.96	610.15	0.	0.38695
29976	-610.	-320.	0.	0.38714
29977	-900.	340.	0.	3.8682e-002
29978	-200.	-810.	0.	0.13948
29979	530.01	119.86	0.	0.58139
29980	480.	-930.	0.	1.5748e-002
29981	440.11	510.01	0.	0.4329
29982	450.	-160.	0.	0.68757
29983	-970.	-60.	0.	4.6554e-003
29984	-650.	60.	0.	0.39532
29985	-220.	120.	0.	0.95959
29986	660.	540.	0.	0.21101
29987	520.02	690.	0.	0.19379
29988	-850.02	-739.99	0.	2.4507e-002
29989	-739.99	850.02	0.	2.4507e-002
29990	-459.92	-880.02	0.	4.4642e-002
29991	-200.	400.	0.	0.73548
29992	460.1	800.01	0.	0.10959
29993	480.06	760.	0.	0.14228
29994	740.	420.	0.	0.18188
29995	310.	-160.	0.	0.85941
29996	-360.	-850.	0.	7.8631e-002
29997	-610.	-360.	0.	0.36729
29998	-359.98	610.1	0.	0.36718
29999	800.	380.	0.	0.1259
30000	920.	110.	0.	3.0429e-002
30001	920.	180.	0.	2.9453e-002
30002	830.	280.	0.	0.10766
30003	800.	-220.	0.	0.1501
30004	-79.98	90.02	0.	1.0463
30005	370.	-240.	0.	0.74752
30006	100.02	890.	0.	5.5264e-002
30007	340.	-830.	0.	0.1006
30008	480.01	-750.02	0.	0.152
30009	-1.8664e-006	-400.	0.	0.78883
30010	-479.99	779.99	0.	0.12337
30011	-780.	-480.	0.	0.12336
30012	20.	-550.	0.	0.56311
30013	-140.	520.	0.	0.59158
30014	99.993	-480.	0.	0.66252
30015	119.98	-420.	0.	0.74283
30016	119.99	-390.	0.	0.78246
30017	-280.	-870.	0.	6.6835e-002
30018	-970.	80.	0.	4.6353e-003
30019	399.99	39.93	0.	0.78669
30020	930.	-370.	0.	1.9052e-002
30021	740.	440.	0.	0.17543
30022	-970.04	-759.99	0.	1.0176e-003
30023	-759.99	970.04	0.	1.0176e-003
30024	-690.17	-219.92	0.	0.30517
30025	-219.99	690.	0.	0.30541
30026	510.	-240.	0.	0.56734
30027	-920.02	-739.99	0.	7.7357e-003
30028	-739.99	920.02	0.	7.7357e-003
30029	860.	-400.	0.	6.5557e-002
30030	320.04	510.04	0.	0.52175
30031	-379.99	720.02	0.	0.21818
30032	-720.	-380.	0.	0.21821
30033	-59.948	109.98	0.	1.0441
30034	560.	-340.	0.	0.44409
30035	560.	-360.	0.	0.43205
30036	770.	520.	0.	0.12101
30037	240.24	530.51	0.	0.53793
30038	-960.	-120.	0.	8.0261e-003
30039	-580.	-440.	0.	0.35593
30040	-340.	-780.	0.	0.15617
30041	950.	570.	0.	6.6136e-003
30042	380.	-770.	0.	0.15902
30043	-680.	-920.	0.	1.0717e-002
30044	850.	39.997	0.	9.8227e-002
30045	520.01	590.	0.	0.28902
30046	-800.	-60.	0.	0.16171
30047	610.01	59.881	0.	0.46168
30048	-140.01	-190.	0.	0.97242
30049	100.	-120.	0.	1.0282
30050	580.	-340.	0.	0.41762
30051	-910.	700.	0.	1.2109e-002
30052	-240.	-770.	0.	0.18677
30053	620.	-80.	0.	0.44302
30054	820.	600.	0.	6.3654e-002
30055	599.98	-560.02	0.	0.25081
30056	-730.	360.	0.	0.21212
30057	700.	-370.	0.	0.24649
30058	540.	749.99	0.	0.13158
30059	340.01	99.823	0.	0.84989
30060	-480.03	-279.97	0.	0.58614
30061	-279.99	480.01	0.	0.58616
30062	-259.99	470.	0.	0.61137
30063	-470.12	-259.95	0.	0.61124
30064	-810.	310.	0.	0.1264
30065	900.	700.	0.	1.4723e-002
30066	-420.	60.	0.	0.75679
30067	-930.	860.	0.	1.9607e-003
30068	-60.	960.	0.	8.1624e-003
30069	780.	930.	0.	4.5332e-003
30070	-240.11	190.01	0.	0.90749
30071	-160.	360.	0.	0.80383
30072	-100.	-700.	0.	0.31003
30073	-950.06	-759.98	0.	2.7533e-003
30074	-759.98	950.06	0.	2.7532e-003
30075	120.11	370.25	0.	0.80727
30076	-340.	-530.	0.	0.48314
30077	-270.03	160.01	0.	0.89862
30078	-240.	-850.	0.	8.9548e-002
30079	460.	19.953	0.	0.70345
30080	-590.	-120.	0.	0.4858
30081	-120.	590.	0.	0.4858
30082	139.96	-270.	0.	0.90827
30083	520.	-810.	0.	8.7917e-002
30084	640.02	-660.02	0.	0.1522
30085	-420.	570.	0.	0.38095
30086	-920.	480.	0.	2.0256e-002
30087	780.	-380.	0.	0.14774
30088	239.99	-400.	0.	0.71237
30089	360.	-200.	0.	0.78344
30090	-140.	-19.951	0.	1.036
30091	240.22	480.51	0.	0.60827
30092	219.99	-160.	0.	0.94073
30093	450.	300.	0.	0.61127
30094	-830.	-660.	0.	4.5992e-002
30095	-660.	830.	0.	4.5992e-002
30096	640.	460.	0.	0.27653
30097	-799.98	940.21	0.	2.8301e-003
30098	-940.21	-799.98	0.	2.8303e-003
30099	-870.	340.	0.	6.2493e-002
30100	800.	600.	0.	7.6144e-002
30101	280.18	600.41	0.	0.41868
30102	320.	-140.	0.	0.85791
30103	220.	-130.	0.	0.95537
30104	139.98	-190.	0.	0.97244
30105	520.	970.	0.	2.8068e-003
30106	-380.	-890.	0.	4.3669e-002
30107	-40.05	-160.	0.	1.0228
30108	580.	-440.	0.	0.35593
30109	640.	-960.	0.	3.3836e-003
30110	-260.01	-289.98	0.	0.81476
30111	-550.	440.	0.	0.38947
30112	230.	-970.	0.	4.303e-003
30113	-360.17	-219.92	0.	0.77148
30114	840.	-20.	0.	0.11034
30115	930.	360.	0.	1.9315e-002
30116	870.	160.	0.	7.3095e-002
30117	870.	140.	0.	7.3812e-002
30118	-469.88	-629.99	0.	0.2817
30119	-880.	160.	0.	6.3202e-002
30120	80.125	260.28	0.	0.93861
30121	-740.	-100.	0.	0.24732
30122	-760.	-100.	0.	0.21714
30123	890.01	-539.99	0.	3.1714e-002
30124	-180.	140.	0.	0.97896
30125	340.	139.92	0.	0.83573
30126	980.	820.	0.	2.7051e-004
30127	760.	-180.	0.	0.20918
30128	-930.	560.	0.	1.2938e-002
30129	380.01	870.	0.	5.9175e-002
30130	-470.	320.	0.	0.57251
30131	980.	340.	0.	1.7394e-003
30132	-279.99	780.	0.	0.16721
30133	-780.02	-279.98	0.	0.1672
30134	240.21	760.48	0.	0.19962
30135	340.	-880.	0.	5.4055e-002
30136	639.97	800.	0.	6.5886e-002
30137	670.12	-630.09	0.	0.15133
30138	670.12	-620.08	0.	0.15705
30139	40.028	100.28	0.	1.0515
30140	-520.	859.98	0.	5.1619e-002
30141	-860.	-520.	0.	5.1604e-002
30142	-190.	-180.	0.	0.95042
30143	780.	480.	0.	0.12336
30144	520.	-280.	0.	0.5324
30145	-660.	40.	0.	0.38004
30146	-660.	20.	0.	0.3808
30147	-650.	40.	0.	0.39664
30148	460.1	479.99	0.	0.44627
30149	500.	179.98	0.	0.6082
30150	-480.	-140.	0.	0.65163
30151	250.	-180.	0.	0.90535
30152	220.	-710.	0.	0.27553
30153	290.11	280.13	0.	0.79812
30154	-490.15	-480.03	0.	0.41799
30155	-200.	-100.	0.	0.98204
30156	-530.08	-199.95	0.	0.55592
30157	-200.	530.	0.	0.55602
30158	-980.	600.	0.	1.0072e-003
30159	720.	-810.	0.	4.1568e-002
30160	450.	-570.	0.	0.36012
30161	410.	-60.	0.	0.7705
30162	-80.	230.	0.	0.96508
30163	320.	-360.	0.	0.69706
30164	360.	-240.	0.	0.75875
30165	-180.	470.	0.	0.65145
30166	640.	-460.	0.	0.27652
30167	-39.989	69.965	0.	1.0611
30168	620.	-970.	0.	2.0838e-003
30169	420.	-40.001	0.	0.75938
30170	720.	-920.	0.	8.72e-003
30171	-260.05	-199.96	0.	0.88449
30172	-99.999	200.	0.	0.98204
30173	-700.	750.	0.	7.2785e-002
30174	79.998	-430.	0.	0.73928
30175	160.	-140.	0.	0.991
30176	-80.	-520.	0.	0.60511
30177	600.	-140.	0.	0.46546
30178	-120.	980.	0.	2.0618e-003
30179	20.041	370.16	0.	0.8272
30180	300.	9.9787	0.	0.90934
30181	740.	-300.	0.	0.21522
30182	-100.	-890.	0.	5.5261e-002
30183	750.	300.	0.	0.20204
30184	780.	-910.	0.	7.2959e-003
30185	-790.	-720.	0.	4.9213e-002
30186	-720.	790.	0.	4.9213e-002
30187	-700.	20.	0.	0.31498
30188	700.	-910.	0.	1.2109e-002
30189	800.	930.	0.	3.8314e-003
30190	710.01	99.906	0.	0.29411
30191	-260.	-930.	0.	2.1577e-002
30192	-539.92	-860.01	0.	4.9036e-002
30193	-500.	340.	0.	0.52119
30194	-670.	320.	0.	0.30428
30195	800.	-910.	0.	6.1784e-003
30196	300.1	600.16	0.	0.41014
30197	-360.	-650.	0.	0.31491
30198	-640.01	-299.99	0.	0.3538
30199	-660.	-320.	0.	0.31804
30200	-319.91	660.16	0.	0.31786
30201	750.	530.	0.	0.13508
30202	19.965	200.18	0.	0.99849
30203	-180.	750.	0.	0.22359
30204	-750.02	-179.98	0.	0.22357
30205	760.07	-600.05	0.	0.10285
30206	980.	-510.	0.	1.296e-003
30207	-600.	-60.	0.	0.47823
30208	-60.	600.	0.	0.47823
30209	910.	420.	0.	2.8289e-002
30210	-40.	-980.	0.	2.1031e-003
30211	-900.	440.	0.	3.3207e-002
30212	-200.	-930.	0.	2.2597e-002
30213	320.04	530.04	0.	0.49557
30214	260.21	850.48	0.	8.7496e-002
30215	-470.	140.	0.	0.66622
30216	640.	670.	0.	0.14574
30217	900.	280.	0.	4.1352e-002
30218	-490.02	-179.98	0.	0.62276
30219	499.99	400.	0.	0.47654
30220	-19.996	380.01	0.	0.81462
30221	480.	-420.	0.	0.48206
30222	630.	-480.	0.	0.27565
30223	-339.98	440.16	0.	0.59318
30224	-440.	-340.	0.	0.59334
30225	820.07	-640.06	0.	5.5027e-002
30226	-260.	-800.	0.	0.14518
30227	-140.	-820.	0.	0.13145
30228	640.	-910.	0.	1.5856e-002
30229	-550.	180.01	0.	0.53306
30230	340.01	580.01	0.	0.41761
30231	950.	-640.	0.	5.2067e-003
30232	-80.	970.	0.	4.6353e-003
30233	150.03	130.01	0.	1.0013
30234	40.	-950.	0.	1.2614e-002
30235	-320.	20.	0.	0.88707
30236	300.	-780.	0.	0.16375
30237	40.08	370.3	0.	0.82531
30238	-510.08	-199.95	0.	0.58544
30239	-200.	510.	0.	0.58553
30240	340.	-360.	0.	0.67921
30241	149.99	-170.	0.	0.98009
30242	440.08	740.02	0.	0.17538
30243	320.04	630.03	0.	0.35944
30244	390.	320.	0.	0.66556
30245	540.	739.99	0.	0.14009
30246	-6.731e-008	-670.	0.	0.36446
30247	-20.	-670.	0.	0.36422
30248	-40.	-690.	0.	0.33064
30249	100.15	450.23	0.	0.70609
30250	-240.	-380.	0.	0.73604
30251	-279.99	340.01	0.	0.75072
30252	679.8	780.05	0.	6.5164e-002
30253	220.	-690.	0.	0.3054
30254	260.	-680.	0.	0.30977
30255	520.	890.	0.	3.3377e-002
30256	900.	-5.0128e-006	0.	4.7076e-002
30257	-40.	-710.	0.	0.29821
30258	-310.	60.	0.	0.89318
30259	240.23	580.5	0.	0.46457
30260	-420.	720.	0.	0.20448
30261	-720.	-420.	0.	0.20449
30262	980.	20.	0.	2.107e-003
30263	39.999	-130.	0.	1.0389
30264	840.	700.	0.	3.4358e-002
30265	290.	-20.002	0.	0.91931
30266	200.09	410.1	0.	0.7227
30267	-950.	-20.	0.	1.2638e-002
30268	910.	580.	0.	1.954e-002
30269	550.	530.	0.	0.31812
30270	-500.	540.	0.	0.35246
30271	580.	-740.	0.	0.12481
30272	440.01	-660.01	0.	0.26471
30273	-670.	140.	0.	0.35273
30274	340.01	280.	0.	0.75072
30275	380.01	460.	0.	0.53797
30276	410.	360.	0.	0.60982
30277	780.1	-640.07	0.	7.7152e-002
30278	-420.	530.	0.	0.42692
30279	520.01	99.825	0.	0.60144
30280	-670.	-660.	0.	0.13428
30281	320.04	570.04	0.	0.44192
30282	870.	240.	0.	6.9288e-002
30283	300.1	650.15	0.	0.33939
30284	530.	139.91	0.	0.57622
30285	-870.	280.	0.	6.6835e-002
30286	150.	-930.	0.	2.3248e-002
30287	20.	-750.	0.	0.23578
30288	-260.	980.	0.	1.8915e-003
30289	-980.	-260.	0.	1.8915e-003
30290	980.	-900.	0.	7.5639e-005
30291	-570.	-420.	0.	0.38095
30292	310.01	240.01	0.	0.81102
30293	950.	-320.	0.	1.0668e-002
30294	-559.99	280.07	0.	0.47657
30295	200.	-1.1237e-002	0.	0.99931
30296	-19.996	460.01	0.	0.70345
30297	-330.08	-199.95	0.	0.81666
30298	320.04	550.04	0.	0.46893
30299	350.01	99.826	0.	0.83816
30300	910.	440.	0.	2.7311e-002
30301	-40.	810.	0.	0.14859
30302	-149.99	120.01	0.	1.0057
30303	-140.	170.	0.	0.98515
30304	-150.	60.008	0.	1.025
30305	659.96	820.02	0.	5.0756e-002
30306	460.09	680.01	0.	0.23265
30307	-160.	-710.	0.	0.28653
30308	20.	-430.	0.	0.7469
30309	-620.	140.	0.	0.43324
30310	-130.01	-19.928	0.	1.041
30311	-540.	-60.	0.	0.57618
30312	980.	140.	0.	2.0451e-003
30313	590.	-160.	0.	0.47658
30314	-780.	-20.	0.	0.19093
30315	-530.	-80.	0.	0.58935
30316	560.	-400.	0.	0.40626
30317	520.	-180.01	0.	0.57854
30318	-660.	740.	0.	9.3275e-002
30319	970.	840.	0.	4.793e-004
30320	480.07	529.99	0.	0.37891
30321	350.	-240.	0.	0.76973
30322	270.	-120.	0.	0.91662
30323	890.	-440.	0.	3.9571e-002
30324	310.	-200.	0.	0.83753
30325	590.	19.964	0.	0.4974
30326	-700.	-830.	0.	3.8185e-002
30327	710.	-120.	0.	0.29197
30328	360.	-740.	0.	0.19975
30329	360.	-720.	0.	0.22464
30330	700.	-60.	0.	0.31333
30331	-479.87	-830.04	0.	7.9601e-002
30332	-320.	-980.	0.	1.7811e-003
30333	-439.99	-619.96	0.	0.31052
30334	-20.	-610.	0.	0.46415
30335	700.	400.	0.	0.23536
30336	680.	-440.	0.	0.24198
30337	-80.003	-220.	0.	0.97314
30338	830.01	79.96	0.	0.12157
30339	620.	-800.	0.	7.1031e-002
30340	-80.	740.	0.	0.24879
30341	-160.	370.	0.	0.7919
30342	-220.02	-269.98	0.	0.86241
30343	-200.	-60.	0.	0.99308
30344	390.01	49.9	0.	0.79871
30345	660.	-850.	0.	3.695e-002
30346	-579.98	-920.	0.	1.5682e-002
30347	530.	-340.	0.	0.48314
30348	550.	-320.	0.	0.46901
30349	520.	-340.	0.	0.49595
30350	440.03	889.97	0.	3.9587e-002
30351	-840.	520.	0.	6.5335e-002
30352	-960.	200.	0.	7.7043e-003
30353	-240.	-830.	0.	0.11164
30354	-870.	-40.	0.	7.597e-002
30355	679.83	800.04	0.	5.5579e-002
30356	250.	-200.	0.	0.89301
30357	759.99	199.99	0.	0.20651
30358	450.	-260.	0.	0.63749
30359	120.07	119.99	0.	1.0203
30360	-680.	-980.	0.	7.3276e-004
30361	540.	-820.	0.	7.6139e-002
30362	-19.997	410.	0.	0.77473
30363	470.	-300.	0.	0.58626
30364	880.	-100.	0.	6.4813e-002
30365	870.	-80.	0.	7.5393e-002
30366	-120.	350.	0.	0.83172
30367	-450.	280.	0.	0.6248
30368	-379.99	500.03	0.	0.49204
30369	-510.	-380.	0.	0.48024
30370	650.	860.	0.	3.4089e-002
30371	-180.	570.	0.	0.50219
30372	-240.	-810.	0.	0.13535
30373	-980.	400.	0.	1.6006e-003
30374	440.	-760.01	0.	0.15419
30375	-120.	700.	0.	0.30777
30376	-700.	-120.	0.	0.30777
30377	-920.	620.	0.	1.3722e-002
30378	490.	-170.01	0.	0.62662
30379	-940.	480.	0.	1.1748e-002
30380	-800.01	-740.	0.	4.0346e-002
30381	-740.	800.01	0.	4.0346e-002
30382	840.	-380.	0.	8.5644e-002
30383	740.	-120.	0.	0.24553
30384	700.	200.	0.	0.29468
30385	890.	-370.	0.	4.4302e-002
30386	900.	580.	0.	2.375e-002
30387	39.999	-150.	0.	1.0285
30388	-720.18	-239.93	0.	0.25637
30389	-519.97	-970.03	0.	2.8016e-003
30390	500.	-880.	0.	4.1009e-002
30391	-380.	40.	0.	0.81295
30392	-120.	470.	0.	0.67225
30393	330.02	300.01	0.	0.74409
30394	560.	800.	0.	8.6194e-002
30395	799.98	830.	0.	1.9768e-002
30396	-200.	340.	0.	0.80589
30397	-330.17	-219.92	0.	0.80424
30398	920.	-970.	0.	1.0196e-004
30399	-100.	-490.	0.	0.64749
30400	-460.	-140.	0.	0.68062
30401	870.	-480.	0.	4.9526e-002
30402	940.	-30.	0.	1.7927e-002
30403	680.	59.975	0.	0.34588
30404	350.	-60.	0.	0.84745
30405	870.	-260.	0.	6.8107e-002
30406	-100.	-260.	0.	0.93302
30407	-700.	420.	0.	0.22755
30408	-470.	-40.	0.	0.68715
30409	-800.	200.	0.	0.15226
30410	-40.	770.	0.	0.20521
30411	1.7593e-002	730.04	0.	0.26702
30412	380.	-300.	0.	0.69266
30413	580.	970.	0.	2.3814e-003
30414	-380.	-20.	0.	0.81463
30415	-410.	8.9148e-008	0.	0.77526
30416	540.	820.	0.	7.6138e-002
30417	-770.	380.	0.	0.15902
30418	-880.	680.	0.	2.2669e-002
30419	740.	-930.	0.	6.0116e-003
30420	-740.	160.	0.	0.24098
30421	-760.	120.	0.	0.21557
30422	-490.07	-460.01	0.	0.43632
30423	960.	-220.	0.	7.5991e-003
30424	720.	-730.	0.	7.3968e-002
30425	80.	-970.	0.	4.6353e-003
30426	400.01	899.99	0.	3.5549e-002
30427	-680.	750.	0.	8.0182e-002
30428	640.	900.	0.	1.9273e-002
30429	910.	800.	0.	6.1784e-003
30430	120.12	400.25	0.	0.76912
30431	90.155	710.24	0.	0.29464
30432	-960.	-670.	0.	2.9817e-003
30433	-670.	960.	0.	2.9817e-003
30434	-680.02	-179.98	0.	0.32948
30435	-180.	680.	0.	0.32951
30436	830.	-420.	0.	8.9329e-002
30437	-960.	480.	0.	5.3816e-003
30438	320.04	640.03	0.	0.3456
30439	-910.	510.	0.	2.3609e-002
30440	580.	59.873	0.	0.51121
30441	-1.3612e-006	-310.	0.	0.89874
30442	-100.	-380.	0.	0.80127
30443	60.126	420.34	0.	0.7563
30444	420.01	919.98	0.	2.2702e-002
30445	-39.931	129.91	0.	1.0389
30446	970.	-1.5406e-008	0.	4.6812e-003
30447	360.01	850.	0.	7.8631e-002
30448	540.	-890.	0.	3.1718e-002
30449	-340.03	-279.98	0.	0.75072
30450	-620.	380.	0.	0.34394
30451	799.96	720.	0.	4.5361e-002
30452	-39.999	490.	0.	0.65683
30453	940.	-100.	0.	1.7674e-002
30454	940.	-160.	0.	1.7242e-002
30455	890.	-120.	0.	5.4874e-002
30456	550.	270.	0.	0.4957
30457	300.	-430.	0.	0.63554
30458	360.01	710.	0.	0.23728
30459	330.03	730.02	0.	0.22066
30460	980.	540.	0.	1.2031e-003
30461	-100.	950.	0.	1.245e-002
30462	380.	-340.	0.	0.65899
30463	-80.	-800.	0.	0.16098
30464	970.	-720.	0.	1.3193e-003
30465	-980.	40.	0.	2.1031e-003
30466	-60.	-450.	0.	0.71425
30467	420.01	-680.	0.	0.25093
30468	140.	-880.	0.	6.3821e-002
30469	940.	900.	0.	7.2473e-004
30470	-370.	-100.	0.	0.81382
30471	-240.	-940.	0.	1.636e-002
30472	-350.	90.	0.	0.84088
30473	-200.	550.	0.	0.52599
30474	-550.08	-199.95	0.	0.52589
30475	680.	-720.	0.	9.5867e-002
30476	-640.	-830.	0.	4.9908e-002
30477	-700.	820.	0.	4.2145e-002
30478	-820.	-700.	0.	4.2145e-002
30479	540.01	669.99	0.	0.20198
30480	-100.	930.	0.	2.3714e-002
30481	-60.	650.	0.	0.39532
30482	-240.01	-179.99	0.	0.91365
30483	440.09	820.	0.	9.5144e-002
30484	-380.07	180.01	0.	0.77026
30485	-80.	920.	0.	3.0703e-002
30486	-850.41	-799.92	0.	1.5767e-002
30487	-799.92	850.4	0.	1.5768e-002
30488	340.01	959.99	0.	6.7677e-003
30489	-630.01	-299.99	0.	0.36797
30490	-8.0638e-004	890.01	0.	5.6135e-002
30491	560.	-840.	0.	5.8739e-002
30492	560.	-860.	0.	4.6403e-002
30493	-430.	20.	0.	0.7469
30494	60.039	840.15	0.	0.1096
30495	960.	-140.	0.	7.9606e-003
30496	-960.	-80.	0.	8.127e-003
30497	500.03	840.	0.	6.8515e-002
30498	-160.	-880.	0.	6.3202e-002
30499	-810.	570.	0.	7.6746e-002
30500	-439.96	-690.	0.	0.2307
30501	630.	-200.	0.	0.4027
30502	-519.99	220.02	0.	0.56236
30503	980.	490.	0.	1.3558e-003
30504	460.1	570.01	0.	0.35287
30505	670.	-420.	0.	0.26273
30506	940.	-260.	0.	1.6086e-002
30507	690.	600.	0.	0.15359
30508	240.	980.	0.	1.9229e-003
30509	-750.	-140.	0.	0.22845
30510	-140.	750.	0.	0.22845
30511	-590.	420.	0.	0.35752
30512	320.	-470.	0.	0.57251
30513	-839.99	760.02	0.	2.4123e-002
30514	280.	-580.	0.	0.4481
30515	650.	600.	0.	0.18361
30516	790.	-140.	0.	0.17113
30517	399.98	420.	0.	0.56289
30518	460.	-760.01	0.	0.14833
30519	-910.	-500.	0.	2.4162e-002
30520	-500.	910.	0.	2.4163e-002
30521	-499.83	-800.04	0.	0.10061
30522	160.	960.	0.	7.885e-003
30523	-80.	-540.	0.	0.57346
30524	-340.	-420.	0.	0.61602
30525	360.	-620.	0.	0.35421
30526	-319.98	400.12	0.	0.6545
30527	260.23	740.57	0.	0.22326
30528	20.	-680.	0.	0.34771
30529	620.	-680.	0.	0.15019
30530	340.02	320.01	0.	0.71688
30531	320.	960.	0.	6.9278e-003
30532	179.96	-200.	0.	0.94374
30533	-19.996	600.01	0.	0.48079
30534	-19.996	580.01	0.	0.51394
30535	-450.02	200.	0.	0.67024
30536	580.	800.	0.	8.1204e-002
30537	-870.11	-839.97	0.	8.2155e-003
30538	-839.97	870.11	0.	8.2154e-003
30539	360.01	99.833	0.	0.82614
30540	220.	19.966	0.	0.98334
30541	600.	980.	0.	1.0072e-003
30542	-800.	-980.	0.	3.3065e-004
30543	-980.	-560.	0.	1.1391e-003
30544	-560.	980.	0.	1.1391e-003
30545	980.	-420.	0.	1.5499e-003
30546	360.	-960.	0.	6.5931e-003
30547	40.	980.	0.	2.103e-003
30548	-480.	950.	0.	8.2831e-003
30549	-950.	-480.	0.	8.2831e-003
30550	-200.	590.	0.	0.46479
30551	-590.07	-199.96	0.	0.46469
30552	620.	580.	0.	0.22007
30553	640.	540.	0.	0.22914
30554	540.01	689.99	0.	0.184
30555	620.	640.	0.	0.17822
30556	580.01	679.99	0.	0.17184
30557	-830.03	-219.99	0.	0.11338
30558	-219.99	829.99	0.	0.11343
30559	950.	860.	0.	1.0093e-003
30560	839.99	740.	0.	2.7469e-002
30561	20.043	450.15	0.	0.71793
30562	-240.	140.	0.	0.93475
30563	760.	480.	0.	0.1423
30564	790.	400.	0.	0.13253
30565	790.	420.	0.	0.12818
30566	730.	460.	0.	0.17917
30567	760.	440.	0.	0.15419
30568	760.	420.	0.	0.15984
30569	780.	440.	0.	0.13364
30570	480.09	509.98	0.	0.39871
30571	39.998	-140.	0.	1.0339
30572	-890.	-970.	0.	2.1613e-004
30573	-970.	890.	0.	2.1613e-004
30574	789.97	700.	0.	5.4733e-002
30575	80.149	700.27	0.	0.31143
30576	20.048	590.15	0.	0.49716
30577	950.	-520.	0.	7.5649e-003
30578	-160.	-650.	0.	0.38094
30579	-120.	-590.	0.	0.4858
30580	-20.	-450.	0.	0.71815
30581	-120.	-620.	0.	0.43708
30582	-4.9921e-006	-490.	0.	0.65861
30583	-100.	-730.	0.	0.26274
30584	-60.	-350.	0.	0.84745
30585	-100.	-600.	0.	0.47311
30586	840.	970.	0.	4.793e-004
30587	620.	-260.	0.	0.39821
30588	800.	520.	0.	9.5904e-002
30589	260.24	770.56	0.	0.18274
30590	-80.	-880.	0.	6.5186e-002
30591	-140.	-880.	0.	6.3821e-002
30592	-200.	-890.	0.	5.2632e-002
30593	-260.	-890.	0.	5.0232e-002
30594	-240.	-860.	0.	7.9175e-002
30595	-180.	-860.	0.	8.2604e-002
30596	-200.	-880.	0.	6.1721e-002
30597	-260.	-870.	0.	6.8107e-002
30598	-140.	-890.	0.	5.4417e-002
30599	-160.	-550.	0.	0.53941
30600	270.01	79.819	0.	0.92956
30601	640.	920.	0.	1.2725e-002
30602	460.02	-730.03	0.	0.17913
30603	460.	-790.	0.	0.11899
30604	360.	159.96	0.	0.80385
30605	380.	159.96	0.	0.77972
30606	-300.	-660.	0.	0.32551
30607	720.	-970.	0.	1.3193e-003
30608	-160.	60.005	0.	1.0193
30609	-950.	-380.	0.	9.8727e-003
30610	-380.	950.	0.	9.8727e-003
30611	-790.	220.	0.	0.16303
30612	-360.	-800.	0.	0.12956
30613	960.	-620.	0.	3.6491e-003
30614	970.	-620.	0.	2.0838e-003
30615	-900.	500.	0.	2.9373e-002
30616	-850.	180.	0.	9.3436e-002
30617	-830.	180.	0.	0.11651
30618	-840.	200.	0.	0.10343
30619	-960.	-650.	0.	3.25e-003
30620	-650.	960.	0.	3.25e-003
30621	-830.	140.	0.	0.119
30622	-160.	-730.	0.	0.25599
30623	19.972	3.162e-002	0.	1.0724
30624	-650.	180.	0.	0.37652
30625	-930.	340.	0.	1.9822e-002
30626	-799.92	830.35	0.	1.9705e-002
30627	-860.	890.02	0.	4.6987e-003
30628	-830.37	-799.92	0.	1.9702e-002
30629	-890.02	-860.	0.	4.6987e-003
30630	-220.	-950.	0.	1.1705e-002
30631	980.	860.	0.	1.6212e-004
30632	159.94	-250.	0.	0.91646
30633	180.06	340.15	0.	0.81676
30634	940.	820.	0.	2.3485e-003
30635	950.	840.	0.	1.3149e-003
30636	-800.	80.	0.	0.16098
30637	-240.02	160.01	0.	0.92483
30638	440.08	840.	0.	7.7534e-002
30639	460.08	840.	0.	7.4617e-002
30640	350.02	340.	0.	0.68896
30641	-519.95	-960.03	0.	4.9082e-003
30642	520.01	860.	0.	5.1602e-002
30643	510.01	880.	0.	4.0065e-002
30644	460.	340.	0.	0.56994
30645	-760.	80.	0.	0.21842
30646	50.	-580.	0.	0.51215
30647	520.	-850.	0.	5.8324e-002
30648	-160.	240.	0.	0.92485
30649	-140.	230.	0.	0.94295
30650	-140.	250.	0.	0.92624
30651	-140.	210.	0.	0.95835
30652	-710.	-60.	0.	0.29724
30653	199.96	-480.	0.	0.6287
30654	469.99	-60.008	0.	0.68482
30655	420.	-140.	0.	0.73613
30656	489.98	-60.021	0.	0.65462
30657	440.	-140.	0.	0.70881
30658	460.	-60.005	0.	0.69964
30659	410.	-180.	0.	0.73274
30660	710.	-80.	0.	0.29587
30661	519.99	-140.03	0.	0.59159
30662	-580.	960.	0.	4.1703e-003
30663	-960.	-580.	0.	4.1703e-003
30664	-120.05	-150.01	0.	1.0057
30665	160.07	250.32	0.	0.91612
30666	320.	-940.	0.	1.5138e-002
30667	-640.	-680.	0.	0.13926
30668	-539.91	-710.01	0.	0.16624
30669	340.05	390.02	0.	0.6485
30670	540.01	850.	0.	5.5413e-002
30671	890.01	-620.	0.	2.4752e-002
30672	-1.8446e-010	-980.	0.	2.1082e-003
30673	-750.	-740.	0.	5.828e-002
30674	-210.	80.	0.	0.98086
30675	720.	880.03	0.	1.8463e-002
30676	60.	-790.	0.	0.17566
30677	-50.037	-40.02	0.	1.0655
30678	200.09	470.1	0.	0.64255
