Node Number	X Location (mm)	Y Location (mm)	Z Location (mm)	Shear Elastic Strain (mm/mm)
83	-1000.	-210.	0.	1.7076e-008
84	-1000.	-200.	0.	-1.6275e-008
84	-1000.	-200.	0.	1.6275e-008
85	-1000.	-190.	0.	-1.5472e-008
85	-1000.	-190.	0.	1.5472e-008
86	-1000.	-180.	0.	-1.4668e-008
86	-1000.	-180.	0.	1.4668e-008
87	-1000.	-170.	0.	-1.3861e-008
87	-1000.	-170.	0.	1.3861e-008
88	-1000.	-160.	0.	-1.3053e-008
88	-1000.	-160.	0.	1.3053e-008
89	-1000.	-150.	0.	-1.2244e-008
89	-1000.	-150.	0.	1.2244e-008
90	-1000.	-140.	0.	-1.1433e-008
90	-1000.	-140.	0.	1.1433e-008
91	-1000.	-130.	0.	-1.0621e-008
91	-1000.	-130.	0.	1.0621e-008
92	-1000.	-120.	0.	-9.8078e-009
92	-1000.	-120.	0.	9.8078e-009
93	-1000.	-110.	0.	-8.9937e-009
93	-1000.	-110.	0.	8.9937e-009
94	-1000.	-100.	0.	-8.1787e-009
94	-1000.	-100.	0.	8.1787e-009
95	-1000.	-90.	0.	-7.363e-009
95	-1000.	-90.	0.	7.363e-009
96	-1000.	-80.	0.	-6.5465e-009
96	-1000.	-80.	0.	6.5465e-009
97	-1000.	-70.	0.	-5.7295e-009
97	-1000.	-70.	0.	5.7295e-009
98	-1000.	-60.	0.	-4.9119e-009
98	-1000.	-60.	0.	4.9119e-009
99	-1000.	-50.	0.	-4.0939e-009
99	-1000.	-50.	0.	4.0939e-009
100	-1000.	-40.	0.	-3.2756e-009
100	-1000.	-40.	0.	3.2756e-009
101	-1000.	-30.	0.	-2.4569e-009
101	-1000.	-30.	0.	2.4569e-009
102	-1000.	-20.	0.	-1.6381e-009
102	-1000.	-20.	0.	1.6381e-009
103	-1000.	-10.	0.	-8.1907e-010
103	-1000.	-10.	0.	8.1907e-010
104	-1000.	6.6613e-013	0.	-4.8916e-015
104	-1000.	6.6613e-013	0.	4.8916e-015
105	-1000.	10.	0.	8.1906e-010
105	-1000.	10.	0.	-8.1906e-010
106	-1000.	20.	0.	1.6381e-009
106	-1000.	20.	0.	-1.6381e-009
107	-1000.	30.	0.	2.4569e-009
107	-1000.	30.	0.	-2.4569e-009
108	-1000.	40.	0.	3.2756e-009
108	-1000.	40.	0.	-3.2756e-009
109	-1000.	50.	0.	4.0939e-009
109	-1000.	50.	0.	-4.0939e-009
110	-1000.	60.	0.	4.9119e-009
110	-1000.	60.	0.	-4.9119e-009
111	-1000.	70.	0.	5.7295e-009
111	-1000.	70.	0.	-5.7295e-009
112	-1000.	80.	0.	6.5465e-009
112	-1000.	80.	0.	-6.5465e-009
113	-1000.	90.	0.	7.363e-009
113	-1000.	90.	0.	-7.363e-009
114	-1000.	100.	0.	8.1787e-009
114	-1000.	100.	0.	-8.1787e-009
115	-1000.	110.	0.	8.9937e-009
115	-1000.	110.	0.	-8.9937e-009
116	-1000.	120.	0.	9.8078e-009
116	-1000.	120.	0.	-9.8078e-009
117	-1000.	130.	0.	1.0621e-008
117	-1000.	130.	0.	-1.0621e-008
118	-1000.	140.	0.	1.1433e-008
118	-1000.	140.	0.	-1.1433e-008
119	-1000.	150.	0.	1.2244e-008
119	-1000.	150.	0.	-1.2244e-008
120	-1000.	160.	0.	1.3053e-008
120	-1000.	160.	0.	-1.3053e-008
121	-1000.	170.	0.	1.3861e-008
121	-1000.	170.	0.	-1.3861e-008
122	-1000.	180.	0.	1.4668e-008
122	-1000.	180.	0.	-1.4668e-008
123	-1000.	190.	0.	1.5472e-008
123	-1000.	190.	0.	-1.5472e-008
124	-1000.	200.	0.	1.6275e-008
124	-1000.	200.	0.	-1.6275e-008
125	-1000.	210.	0.	1.7076e-008
125	-1000.	210.	0.	-1.7076e-008
126	-1000.	220.	0.	1.7874e-008
126	-1000.	220.	0.	-1.7874e-008
127	-1000.	230.	0.	1.867e-008
127	-1000.	230.	0.	-1.867e-008
128	-1000.	240.	0.	1.9464e-008
128	-1000.	240.	0.	-1.9464e-008
129	-1000.	250.	0.	2.0254e-008
129	-1000.	250.	0.	-2.0254e-008
130	-1000.	260.	0.	2.1042e-008
130	-1000.	260.	0.	-2.1042e-008
131	-1000.	270.	0.	2.1826e-008
131	-1000.	270.	0.	-2.1826e-008
132	-1000.	280.	0.	2.2606e-008
132	-1000.	280.	0.	-2.2606e-008
133	-1000.	290.	0.	2.3383e-008
133	-1000.	290.	0.	-2.3383e-008
134	-1000.	300.	0.	2.4155e-008
134	-1000.	300.	0.	-2.4155e-008
135	-1000.	310.	0.	2.4923e-008
135	-1000.	310.	0.	-2.4923e-008
136	-1000.	320.	0.	2.5686e-008
136	-1000.	320.	0.	-2.5686e-008
137	-1000.	330.	0.	2.6444e-008
137	-1000.	330.	0.	-2.6444e-008
138	-1000.	340.	0.	2.7196e-008
138	-1000.	340.	0.	-2.7196e-008
139	-1000.	350.	0.	2.7942e-008
139	-1000.	350.	0.	-2.7942e-008
140	-1000.	360.	0.	2.8682e-008
140	-1000.	360.	0.	-2.8682e-008
141	-1000.	370.	0.	2.9415e-008
141	-1000.	370.	0.	-2.9415e-008
142	-1000.	380.	0.	3.0141e-008
142	-1000.	380.	0.	-3.0141e-008
143	-1000.	390.	0.	3.0858e-008
143	-1000.	390.	0.	-3.0858e-008
144	-1000.	400.	0.	3.1567e-008
144	-1000.	400.	0.	-3.1567e-008
145	-1000.	410.	0.	3.2268e-008
145	-1000.	410.	0.	-3.2268e-008
146	-1000.	420.	0.	3.2958e-008
146	-1000.	420.	0.	-3.2958e-008
147	-1000.	430.	0.	3.3638e-008
147	-1000.	430.	0.	-3.3638e-008
148	-1000.	440.	0.	3.4308e-008
148	-1000.	440.	0.	-3.4308e-008
149	-1000.	450.	0.	3.4965e-008
149	-1000.	450.	0.	-3.4965e-008
150	-1000.	460.	0.	3.5611e-008
150	-1000.	460.	0.	-3.5611e-008
151	-1000.	470.	0.	3.6242e-008
151	-1000.	470.	0.	-3.6242e-008
152	-1000.	480.	0.	3.686e-008
152	-1000.	480.	0.	-3.686e-008
153	-1000.	490.	0.	3.7462e-008
153	-1000.	490.	0.	-3.7462e-008
154	-1000.	500.	0.	3.8049e-008
154	-1000.	500.	0.	-3.8049e-008
155	-1000.	510.	0.	3.8618e-008
155	-1000.	510.	0.	-3.8618e-008
156	-1000.	520.	0.	3.9169e-008
156	-1000.	520.	0.	-3.9169e-008
157	-1000.	530.	0.	3.97e-008
157	-1000.	530.	0.	-3.97e-008
158	-1000.	540.	0.	4.0211e-008
158	-1000.	540.	0.	-4.0211e-008
159	-1000.	550.	0.	4.07e-008
159	-1000.	550.	0.	-4.07e-008
160	-1000.	560.	0.	4.1166e-008
160	-1000.	560.	0.	-4.1166e-008
161	-1000.	570.	0.	4.1606e-008
161	-1000.	570.	0.	-4.1606e-008
162	-1000.	580.	0.	4.202e-008
162	-1000.	580.	0.	-4.202e-008
163	-1000.	590.	0.	4.2406e-008
163	-1000.	590.	0.	-4.2406e-008
164	-1000.	600.	0.	4.2762e-008
164	-1000.	600.	0.	-4.2762e-008
165	-1000.	610.	0.	4.3086e-008
165	-1000.	610.	0.	-4.3086e-008
166	-1000.	620.	0.	4.3376e-008
166	-1000.	620.	0.	-4.3376e-008
167	-1000.	630.	0.	4.363e-008
167	-1000.	630.	0.	-4.363e-008
168	-1000.	640.	0.	4.3846e-008
168	-1000.	640.	0.	-4.3846e-008
169	-1000.	650.	0.	4.4021e-008
169	-1000.	650.	0.	-4.4021e-008
170	-1000.	660.	0.	4.4153e-008
170	-1000.	660.	0.	-4.4153e-008
171	-1000.	670.	0.	4.4239e-008
171	-1000.	670.	0.	-4.4239e-008
172	-1000.	680.	0.	4.4275e-008
172	-1000.	680.	0.	-4.4275e-008
173	-1000.	690.	0.	4.426e-008
173	-1000.	690.	0.	-4.426e-008
174	-1000.	700.	0.	4.4188e-008
174	-1000.	700.	0.	-4.4188e-008
175	-1000.	710.	0.	4.4058e-008
175	-1000.	710.	0.	-4.4058e-008
176	-1000.	720.	0.	4.3864e-008
176	-1000.	720.	0.	-4.3864e-008
177	-1000.	730.	0.	4.3604e-008
177	-1000.	730.	0.	-4.3604e-008
178	-1000.	740.	0.	4.3272e-008
178	-1000.	740.	0.	-4.3272e-008
179	-1000.	750.	0.	4.2863e-008
179	-1000.	750.	0.	-4.2863e-008
180	-1000.	760.	0.	4.2374e-008
180	-1000.	760.	0.	-4.2374e-008
181	-1000.	770.	0.	4.1798e-008
181	-1000.	770.	0.	-4.1798e-008
182	-1000.	780.	0.	4.1129e-008
182	-1000.	780.	0.	-4.1129e-008
183	-1000.	790.	0.	4.0362e-008
183	-1000.	790.	0.	-4.0362e-008
184	-1000.	800.	0.	3.9489e-008
184	-1000.	800.	0.	-3.9489e-008
185	-1000.	810.	0.	3.8505e-008
185	-1000.	810.	0.	-3.8505e-008
186	-1000.	820.	0.	3.7401e-008
186	-1000.	820.	0.	-3.7401e-008
187	-1000.	830.	0.	3.6169e-008
187	-1000.	830.	0.	-3.6169e-008
188	-1000.	840.	0.	3.4802e-008
188	-1000.	840.	0.	-3.4802e-008
189	-1000.	850.	0.	3.329e-008
189	-1000.	850.	0.	-3.329e-008
190	-1000.	860.	0.	3.1625e-008
190	-1000.	860.	0.	-3.1625e-008
191	-1000.	870.	0.	2.9798e-008
191	-1000.	870.	0.	-2.9798e-008
192	-1000.	880.	0.	2.7799e-008
192	-1000.	880.	0.	-2.7799e-008
193	-1000.	890.	0.	2.5621e-008
193	-1000.	890.	0.	-2.5621e-008
194	-1000.	900.	0.	2.3256e-008
194	-1000.	900.	0.	-2.3256e-008
195	-1000.	910.	0.	2.0702e-008
195	-1000.	910.	0.	-2.0702e-008
196	-1000.	920.	0.	1.7958e-008
196	-1000.	920.	0.	-1.7958e-008
197	-1000.	930.	0.	1.5035e-008
197	-1000.	930.	0.	-1.5035e-008
198	-1000.	940.	0.	1.1954e-008
198	-1000.	940.	0.	-1.1954e-008
199	-1000.	950.	0.	8.7709e-009
199	-1000.	950.	0.	-8.7709e-009
200	-1000.	960.	0.	5.5743e-009
200	-1000.	960.	0.	-5.5743e-009
201	-1000.	970.	0.	2.5694e-009
201	-1000.	970.	0.	-2.5694e-009
202	-1000.	980.	0.	7.8011e-011
202	-1000.	980.	0.	-7.8011e-011
203	-1000.	990.	0.	-9.8411e-010
203	-1000.	990.	0.	9.8411e-010
204	-990.	-1000.	0.	9.841e-010
204	-990.	-1000.	0.	-9.841e-010
205	-980.	-1000.	0.	-7.8006e-011
205	-980.	-1000.	0.	7.8006e-011
206	-970.	-1000.	0.	-2.5694e-009
206	-970.	-1000.	0.	2.5694e-009
207	-960.	-1000.	0.	-5.5743e-009
207	-960.	-1000.	0.	5.5743e-009
208	-950.	-1000.	0.	-8.7709e-009
208	-950.	-1000.	0.	8.7709e-009
209	-940.	-1000.	0.	-1.1954e-008
209	-940.	-1000.	0.	1.1954e-008
210	-930.	-1000.	0.	-1.5035e-008
210	-930.	-1000.	0.	1.5035e-008
211	-920.	-1000.	0.	-1.7958e-008
211	-920.	-1000.	0.	1.7958e-008
212	-910.	-1000.	0.	-2.0702e-008
212	-910.	-1000.	0.	2.0702e-008
213	-900.	-1000.	0.	-2.3256e-008
213	-900.	-1000.	0.	2.3256e-008
214	-890.	-1000.	0.	-2.5621e-008
214	-890.	-1000.	0.	2.5621e-008
215	-880.	-1000.	0.	-2.7799e-008
215	-880.	-1000.	0.	2.7799e-008
216	-870.	-1000.	0.	-2.9798e-008
216	-870.	-1000.	0.	2.9798e-008
217	-860.	-1000.	0.	-3.1625e-008
217	-860.	-1000.	0.	3.1625e-008
218	-850.	-1000.	0.	-3.329e-008
218	-850.	-1000.	0.	3.329e-008
219	-840.	-1000.	0.	-3.4802e-008
219	-840.	-1000.	0.	3.4802e-008
220	-830.	-1000.	0.	-3.6169e-008
220	-830.	-1000.	0.	3.6169e-008
221	-820.	-1000.	0.	-3.7401e-008
221	-820.	-1000.	0.	3.7401e-008
222	-810.	-1000.	0.	-3.8505e-008
222	-810.	-1000.	0.	3.8505e-008
223	-800.	-1000.	0.	-3.9489e-008
223	-800.	-1000.	0.	3.9489e-008
224	-790.	-1000.	0.	-4.0362e-008
224	-790.	-1000.	0.	4.0362e-008
225	-780.	-1000.	0.	-4.1129e-008
225	-780.	-1000.	0.	4.1129e-008
226	-770.	-1000.	0.	-4.1797e-008
226	-770.	-1000.	0.	4.1797e-008
227	-760.	-1000.	0.	-4.2374e-008
227	-760.	-1000.	0.	4.2374e-008
228	-750.	-1000.	0.	-4.2863e-008
228	-750.	-1000.	0.	4.2863e-008
229	-740.	-1000.	0.	-4.3272e-008
229	-740.	-1000.	0.	4.3272e-008
230	-730.	-1000.	0.	-4.3604e-008
230	-730.	-1000.	0.	4.3604e-008
231	-720.	-1000.	0.	-4.3865e-008
231	-720.	-1000.	0.	4.3865e-008
232	-710.	-1000.	0.	-4.4058e-008
232	-710.	-1000.	0.	4.4058e-008
233	-700.	-1000.	0.	-4.4189e-008
233	-700.	-1000.	0.	4.4189e-008
234	-690.	-1000.	0.	-4.426e-008
234	-690.	-1000.	0.	4.426e-008
235	-680.	-1000.	0.	-4.4275e-008
235	-680.	-1000.	0.	4.4275e-008
236	-670.	-1000.	0.	-4.4239e-008
236	-670.	-1000.	0.	4.4239e-008
237	-660.	-1000.	0.	-4.4153e-008
237	-660.	-1000.	0.	4.4153e-008
238	-650.	-1000.	0.	-4.4022e-008
238	-650.	-1000.	0.	4.4022e-008
239	-640.	-1000.	0.	-4.3847e-008
239	-640.	-1000.	0.	4.3847e-008
240	-630.	-1000.	0.	-4.3631e-008
240	-630.	-1000.	0.	4.3631e-008
241	-620.	-1000.	0.	-4.3378e-008
241	-620.	-1000.	0.	4.3378e-008
242	-610.	-1000.	0.	-4.3088e-008
242	-610.	-1000.	0.	4.3088e-008
243	-600.	-1000.	0.	-4.2764e-008
243	-600.	-1000.	0.	4.2764e-008
244	-590.	-1000.	0.	-4.2409e-008
244	-590.	-1000.	0.	4.2409e-008
245	-580.	-1000.	0.	-4.2024e-008
245	-580.	-1000.	0.	4.2024e-008
246	-570.	-1000.	0.	-4.1612e-008
246	-570.	-1000.	0.	4.1612e-008
247	-560.	-1000.	0.	-4.1171e-008
247	-560.	-1000.	0.	4.1171e-008
248	-550.	-1000.	0.	-4.0703e-008
248	-550.	-1000.	0.	4.0703e-008
249	-540.	-1000.	0.	-4.0211e-008
249	-540.	-1000.	0.	4.0211e-008
250	-530.	-1000.	0.	-3.9688e-008
250	-530.	-1000.	0.	3.9688e-008
251	-520.	-1000.	0.	-3.9142e-008
251	-520.	-1000.	0.	3.9142e-008
252	-510.	-1000.	0.	-3.8572e-008
252	-510.	-1000.	0.	3.8572e-008
253	-500.	-1000.	0.	-3.798e-008
253	-500.	-1000.	0.	3.798e-008
254	-490.	-1000.	0.	-3.739e-008
254	-490.	-1000.	0.	3.739e-008
255	-480.	-1000.	0.	-3.6794e-008
255	-480.	-1000.	0.	3.6794e-008
256	-470.	-1000.	0.	-3.6188e-008
256	-470.	-1000.	0.	3.6188e-008
257	-460.	-1000.	0.	-3.5576e-008
257	-460.	-1000.	0.	3.5576e-008
258	-450.	-1000.	0.	-3.4944e-008
258	-450.	-1000.	0.	3.4944e-008
259	-440.	-1000.	0.	-3.4297e-008
259	-440.	-1000.	0.	3.4297e-008
260	-430.	-1000.	0.	-3.3632e-008
260	-430.	-1000.	0.	3.3632e-008
261	-420.	-1000.	0.	-3.2956e-008
261	-420.	-1000.	0.	3.2956e-008
262	-410.	-1000.	0.	-3.2266e-008
262	-410.	-1000.	0.	3.2266e-008
263	-400.	-1000.	0.	-3.1567e-008
263	-400.	-1000.	0.	3.1567e-008
264	-390.	-1000.	0.	-3.0857e-008
264	-390.	-1000.	0.	3.0857e-008
265	-380.	-1000.	0.	-3.014e-008
265	-380.	-1000.	0.	3.014e-008
266	-370.	-1000.	0.	-2.9415e-008
266	-370.	-1000.	0.	2.9415e-008
267	-360.	-1000.	0.	-2.8682e-008
267	-360.	-1000.	0.	2.8682e-008
268	-350.	-1000.	0.	-2.7942e-008
268	-350.	-1000.	0.	2.7942e-008
269	-340.	-1000.	0.	-2.7196e-008
269	-340.	-1000.	0.	2.7196e-008
270	-330.	-1000.	0.	-2.6444e-008
270	-330.	-1000.	0.	2.6444e-008
271	-320.	-1000.	0.	-2.5686e-008
271	-320.	-1000.	0.	2.5686e-008
272	-310.	-1000.	0.	-2.4923e-008
272	-310.	-1000.	0.	2.4923e-008
273	-300.	-1000.	0.	-2.4155e-008
273	-300.	-1000.	0.	2.4155e-008
274	-290.	-1000.	0.	-2.3383e-008
274	-290.	-1000.	0.	2.3383e-008
275	-280.	-1000.	0.	-2.2606e-008
275	-280.	-1000.	0.	2.2606e-008
276	-270.	-1000.	0.	-2.1826e-008
276	-270.	-1000.	0.	2.1826e-008
277	-260.	-1000.	0.	-2.1042e-008
277	-260.	-1000.	0.	2.1042e-008
278	-250.	-1000.	0.	-2.0254e-008
278	-250.	-1000.	0.	2.0254e-008
279	-240.	-1000.	0.	-1.9464e-008
279	-240.	-1000.	0.	1.9464e-008
280	-230.	-1000.	0.	-1.867e-008
280	-230.	-1000.	0.	1.867e-008
281	-220.	-1000.	0.	-1.7874e-008
281	-220.	-1000.	0.	1.7874e-008
282	-210.	-1000.	0.	-1.7076e-008
282	-210.	-1000.	0.	1.7076e-008
283	-200.	-1000.	0.	-1.6275e-008
283	-200.	-1000.	0.	1.6275e-008
284	-190.	-1000.	0.	-1.5472e-008
284	-190.	-1000.	0.	1.5472e-008
285	-180.	-1000.	0.	-1.4668e-008
285	-180.	-1000.	0.	1.4668e-008
286	-170.	-1000.	0.	-1.3861e-008
286	-170.	-1000.	0.	1.3861e-008
287	-160.	-1000.	0.	-1.3053e-008
287	-160.	-1000.	0.	1.3053e-008
288	-150.	-1000.	0.	-1.2244e-008
288	-150.	-1000.	0.	1.2244e-008
289	-140.	-1000.	0.	-1.1433e-008
289	-140.	-1000.	0.	1.1433e-008
290	-130.	-1000.	0.	-1.0621e-008
290	-130.	-1000.	0.	1.0621e-008
291	-120.	-1000.	0.	-9.8078e-009
291	-120.	-1000.	0.	9.8078e-009
292	-110.	-1000.	0.	-8.9937e-009
292	-110.	-1000.	0.	8.9937e-009
293	-100.	-1000.	0.	-8.1787e-009
293	-100.	-1000.	0.	8.1787e-009
294	-90.	-1000.	0.	-7.363e-009
294	-90.	-1000.	0.	7.363e-009
295	-80.	-1000.	0.	-6.5465e-009
295	-80.	-1000.	0.	6.5465e-009
296	-70.	-1000.	0.	-5.7295e-009
296	-70.	-1000.	0.	5.7295e-009
297	-60.	-1000.	0.	-4.9119e-009
297	-60.	-1000.	0.	4.9119e-009
298	-50.	-1000.	0.	-4.0939e-009
298	-50.	-1000.	0.	4.0939e-009
299	-40.	-1000.	0.	-3.2756e-009
299	-40.	-1000.	0.	3.2756e-009
300	-30.	-1000.	0.	-2.4569e-009
300	-30.	-1000.	0.	2.4569e-009
301	-20.	-1000.	0.	-1.6381e-009
301	-20.	-1000.	0.	1.6381e-009
302	-10.	-1000.	0.	-8.1907e-010
302	-10.	-1000.	0.	8.1907e-010
303	6.6613e-013	-1000.	0.	-9.0889e-016
303	6.6613e-013	-1000.	0.	9.0889e-016
304	10.	-1000.	0.	8.1907e-010
304	10.	-1000.	0.	-8.1907e-010
305	20.	-1000.	0.	1.6381e-009
305	20.	-1000.	0.	-1.6381e-009
306	30.	-1000.	0.	2.4569e-009
306	30.	-1000.	0.	-2.4569e-009
307	40.	-1000.	0.	3.2756e-009
307	40.	-1000.	0.	-3.2756e-009
308	50.	-1000.	0.	4.0939e-009
308	50.	-1000.	0.	-4.0939e-009
309	60.	-1000.	0.	4.9119e-009
309	60.	-1000.	0.	-4.9119e-009
310	70.	-1000.	0.	5.7295e-009
310	70.	-1000.	0.	-5.7295e-009
311	80.	-1000.	0.	6.5465e-009
311	80.	-1000.	0.	-6.5465e-009
312	90.	-1000.	0.	7.363e-009
312	90.	-1000.	0.	-7.363e-009
313	100.	-1000.	0.	8.1787e-009
313	100.	-1000.	0.	-8.1787e-009
314	110.	-1000.	0.	8.9937e-009
314	110.	-1000.	0.	-8.9937e-009
315	120.	-1000.	0.	9.8078e-009
315	120.	-1000.	0.	-9.8078e-009
316	130.	-1000.	0.	1.0621e-008
316	130.	-1000.	0.	-1.0621e-008
317	140.	-1000.	0.	1.1433e-008
317	140.	-1000.	0.	-1.1433e-008
318	150.	-1000.	0.	1.2244e-008
318	150.	-1000.	0.	-1.2244e-008
319	160.	-1000.	0.	1.3053e-008
319	160.	-1000.	0.	-1.3053e-008
320	170.	-1000.	0.	1.3861e-008
320	170.	-1000.	0.	-1.3861e-008
321	180.	-1000.	0.	1.4668e-008
321	180.	-1000.	0.	-1.4668e-008
322	190.	-1000.	0.	1.5472e-008
322	190.	-1000.	0.	-1.5472e-008
323	200.	-1000.	0.	1.6275e-008
323	200.	-1000.	0.	-1.6275e-008
324	210.	-1000.	0.	1.7076e-008
324	210.	-1000.	0.	-1.7076e-008
325	220.	-1000.	0.	1.7874e-008
325	220.	-1000.	0.	-1.7874e-008
326	230.	-1000.	0.	1.867e-008
326	230.	-1000.	0.	-1.867e-008
327	240.	-1000.	0.	1.9464e-008
327	240.	-1000.	0.	-1.9464e-008
328	250.	-1000.	0.	2.0254e-008
328	250.	-1000.	0.	-2.0254e-008
329	260.	-1000.	0.	2.1042e-008
329	260.	-1000.	0.	-2.1042e-008
330	270.	-1000.	0.	2.1826e-008
330	270.	-1000.	0.	-2.1826e-008
331	280.	-1000.	0.	2.2606e-008
331	280.	-1000.	0.	-2.2606e-008
332	290.	-1000.	0.	2.3383e-008
332	290.	-1000.	0.	-2.3383e-008
333	300.	-1000.	0.	2.4155e-008
333	300.	-1000.	0.	-2.4155e-008
334	310.	-1000.	0.	2.4923e-008
334	310.	-1000.	0.	-2.4923e-008
335	320.	-1000.	0.	2.5686e-008
335	320.	-1000.	0.	-2.5686e-008
336	330.	-1000.	0.	2.6444e-008
336	330.	-1000.	0.	-2.6444e-008
337	340.	-1000.	0.	2.7196e-008
337	340.	-1000.	0.	-2.7196e-008
338	350.	-1000.	0.	2.7942e-008
338	350.	-1000.	0.	-2.7942e-008
339	360.	-1000.	0.	2.8682e-008
339	360.	-1000.	0.	-2.8682e-008
340	370.	-1000.	0.	2.9415e-008
340	370.	-1000.	0.	-2.9415e-008
341	380.	-1000.	0.	3.0141e-008
341	380.	-1000.	0.	-3.0141e-008
342	390.	-1000.	0.	3.0858e-008
342	390.	-1000.	0.	-3.0858e-008
343	400.	-1000.	0.	3.1567e-008
343	400.	-1000.	0.	-3.1567e-008
344	410.	-1000.	0.	3.2268e-008
344	410.	-1000.	0.	-3.2268e-008
345	420.	-1000.	0.	3.2958e-008
345	420.	-1000.	0.	-3.2958e-008
346	430.	-1000.	0.	3.3638e-008
346	430.	-1000.	0.	-3.3638e-008
347	440.	-1000.	0.	3.4308e-008
347	440.	-1000.	0.	-3.4308e-008
348	450.	-1000.	0.	3.4965e-008
348	450.	-1000.	0.	-3.4965e-008
349	460.	-1000.	0.	3.5611e-008
349	460.	-1000.	0.	-3.5611e-008
350	470.	-1000.	0.	3.6242e-008
350	470.	-1000.	0.	-3.6242e-008
351	480.	-1000.	0.	3.686e-008
351	480.	-1000.	0.	-3.686e-008
352	490.	-1000.	0.	3.7462e-008
352	490.	-1000.	0.	-3.7462e-008
353	500.	-1000.	0.	3.8049e-008
353	500.	-1000.	0.	-3.8049e-008
354	510.	-1000.	0.	3.8618e-008
354	510.	-1000.	0.	-3.8618e-008
355	520.	-1000.	0.	3.9169e-008
355	520.	-1000.	0.	-3.9169e-008
356	530.	-1000.	0.	3.97e-008
356	530.	-1000.	0.	-3.97e-008
357	540.	-1000.	0.	4.0211e-008
357	540.	-1000.	0.	-4.0211e-008
358	550.	-1000.	0.	4.07e-008
358	550.	-1000.	0.	-4.07e-008
359	560.	-1000.	0.	4.1166e-008
359	560.	-1000.	0.	-4.1166e-008
360	570.	-1000.	0.	4.1606e-008
360	570.	-1000.	0.	-4.1606e-008
361	580.	-1000.	0.	4.202e-008
361	580.	-1000.	0.	-4.202e-008
362	590.	-1000.	0.	4.2406e-008
362	590.	-1000.	0.	-4.2406e-008
363	600.	-1000.	0.	4.2762e-008
363	600.	-1000.	0.	-4.2762e-008
364	610.	-1000.	0.	4.3086e-008
364	610.	-1000.	0.	-4.3086e-008
365	620.	-1000.	0.	4.3376e-008
365	620.	-1000.	0.	-4.3376e-008
366	630.	-1000.	0.	4.363e-008
366	630.	-1000.	0.	-4.363e-008
367	640.	-1000.	0.	4.3846e-008
367	640.	-1000.	0.	-4.3846e-008
368	650.	-1000.	0.	4.4021e-008
368	650.	-1000.	0.	-4.4021e-008
369	660.	-1000.	0.	4.4153e-008
369	660.	-1000.	0.	-4.4153e-008
370	670.	-1000.	0.	4.4239e-008
370	670.	-1000.	0.	-4.4239e-008
371	680.	-1000.	0.	4.4275e-008
371	680.	-1000.	0.	-4.4275e-008
372	690.	-1000.	0.	4.426e-008
372	690.	-1000.	0.	-4.426e-008
373	700.	-1000.	0.	4.4188e-008
373	700.	-1000.	0.	-4.4188e-008
374	710.	-1000.	0.	4.4058e-008
374	710.	-1000.	0.	-4.4058e-008
375	720.	-1000.	0.	4.3865e-008
375	720.	-1000.	0.	-4.3865e-008
376	730.	-1000.	0.	4.3604e-008
376	730.	-1000.	0.	-4.3604e-008
377	740.	-1000.	0.	4.3272e-008
377	740.	-1000.	0.	-4.3272e-008
378	750.	-1000.	0.	4.2863e-008
378	750.	-1000.	0.	-4.2863e-008
379	760.	-1000.	0.	4.2374e-008
379	760.	-1000.	0.	-4.2374e-008
380	770.	-1000.	0.	4.1797e-008
380	770.	-1000.	0.	-4.1797e-008
381	780.	-1000.	0.	4.1129e-008
381	780.	-1000.	0.	-4.1129e-008
382	790.	-1000.	0.	4.0362e-008
382	790.	-1000.	0.	-4.0362e-008
383	800.	-1000.	0.	3.9489e-008
383	800.	-1000.	0.	-3.9489e-008
384	810.	-1000.	0.	3.8505e-008
384	810.	-1000.	0.	-3.8505e-008
385	820.	-1000.	0.	3.7401e-008
385	820.	-1000.	0.	-3.7401e-008
386	830.	-1000.	0.	3.6169e-008
386	830.	-1000.	0.	-3.6169e-008
387	840.	-1000.	0.	3.4802e-008
387	840.	-1000.	0.	-3.4802e-008
388	850.	-1000.	0.	3.329e-008
388	850.	-1000.	0.	-3.329e-008
389	860.	-1000.	0.	3.1625e-008
389	860.	-1000.	0.	-3.1625e-008
390	870.	-1000.	0.	2.9798e-008
390	870.	-1000.	0.	-2.9798e-008
391	880.	-1000.	0.	2.7799e-008
391	880.	-1000.	0.	-2.7799e-008
392	890.	-1000.	0.	2.5621e-008
392	890.	-1000.	0.	-2.5621e-008
393	900.	-1000.	0.	2.3256e-008
393	900.	-1000.	0.	-2.3256e-008
394	910.	-1000.	0.	2.0702e-008
394	910.	-1000.	0.	-2.0702e-008
395	920.	-1000.	0.	1.7958e-008
395	920.	-1000.	0.	-1.7958e-008
396	930.	-1000.	0.	1.5034e-008
396	930.	-1000.	0.	-1.5034e-008
397	940.	-1000.	0.	1.1954e-008
397	940.	-1000.	0.	-1.1954e-008
398	950.	-1000.	0.	8.7708e-009
398	950.	-1000.	0.	-8.7708e-009
399	960.	-1000.	0.	5.5742e-009
399	960.	-1000.	0.	-5.5742e-009
400	970.	-1000.	0.	2.5693e-009
400	970.	-1000.	0.	-2.5693e-009
401	980.	-1000.	0.	7.7966e-011
401	980.	-1000.	0.	-7.7966e-011
402	990.	-1000.	0.	-9.8411e-010
402	990.	-1000.	0.	9.8411e-010
