Node Number	X Location (mm)	Y Location (mm)	Z Location (mm)	Normal Elastic Strain (mm/mm)
20408	860.	-770.	0.	-5.4155e-007
20409	860.	-790.	0.	4.698e-007
20409	860.	-790.	0.	-4.698e-007
20410	860.	-800.	0.	4.35e-007
20410	860.	-800.	0.	-4.35e-007
20411	860.	-810.	0.	4.0097e-007
20411	860.	-810.	0.	-4.0097e-007
20412	860.	-830.	0.	3.3542e-007
20412	860.	-830.	0.	-3.3542e-007
20413	850.	-860.	0.	2.2741e-007
20413	850.	-860.	0.	-2.2741e-007
20414	860.	-850.	0.	2.7354e-007
20414	860.	-850.	0.	-2.7354e-007
20415	830.	-860.	0.	1.9505e-007
20415	830.	-860.	0.	-1.9505e-007
20416	810.	-860.	0.	1.6443e-007
20416	810.	-860.	0.	-1.6443e-007
20417	790.	-860.	0.	1.3581e-007
20417	790.	-860.	0.	-1.3581e-007
20418	750.	-860.	0.	8.4913e-008
20418	750.	-860.	0.	-8.4913e-008
20419	740.	-860.	0.	7.3489e-008
20419	740.	-860.	0.	-7.3489e-008
20420	730.	-860.	0.	6.2567e-008
20420	730.	-860.	0.	-6.2567e-008
20421	710.	-860.	0.	4.2172e-008
20421	710.	-860.	0.	-4.2172e-008
20422	690.	-860.	0.	2.3609e-008
20422	690.	-860.	0.	-2.3609e-008
20423	670.	-860.	0.	6.7488e-009
20423	670.	-860.	0.	-6.7488e-009
20424	660.	-860.	0.	-1.0831e-009
20424	660.	-860.	0.	1.0831e-009
20425	650.	-860.	0.	-8.5376e-009
20425	650.	-860.	0.	8.5376e-009
20426	640.	-860.	0.	-1.5631e-008
20426	640.	-860.	0.	1.5631e-008
20427	630.	-860.	0.	-2.2377e-008
20427	630.	-860.	0.	2.2377e-008
20428	610.	-860.	0.	-3.4891e-008
20428	610.	-860.	0.	3.4891e-008
20429	590.	-860.	0.	-4.6194e-008
20429	590.	-860.	0.	4.6194e-008
20430	580.	-860.	0.	-5.1425e-008
20430	580.	-860.	0.	5.1425e-008
20431	570.	-860.	0.	-5.6393e-008
20431	570.	-860.	0.	5.6393e-008
20432	550.	-860.	0.	-6.5585e-008
20432	550.	-860.	0.	6.5585e-008
20433	530.	-860.	0.	-7.3863e-008
20433	530.	-860.	0.	7.3863e-008
20434	510.	-860.	0.	-8.131e-008
20434	510.	-860.	0.	8.131e-008
20435	500.	-860.	0.	-8.4746e-008
20435	500.	-860.	0.	8.4746e-008
20436	490.	-860.	0.	-8.8003e-008
20436	490.	-860.	0.	8.8003e-008
20437	480.	-860.	0.	-9.1088e-008
20437	480.	-860.	0.	9.1088e-008
20438	470.	-860.	0.	-9.401e-008
20438	470.	-860.	0.	9.401e-008
20439	450.	-860.	0.	-9.9397e-008
20439	450.	-860.	0.	9.9397e-008
20440	440.	-860.	0.	-1.0188e-007
20440	440.	-860.	0.	1.0188e-007
20441	430.	-860.	0.	-1.0422e-007
20441	430.	-860.	0.	1.0422e-007
20442	420.	-860.	0.	-1.0644e-007
20442	420.	-860.	0.	1.0644e-007
20443	410.	-860.	0.	-1.0854e-007
20443	410.	-860.	0.	1.0854e-007
20444	390.	-860.	0.	-1.1239e-007
20444	390.	-860.	0.	1.1239e-007
20445	380.	-860.	0.	-1.1416e-007
20445	380.	-860.	0.	1.1416e-007
20446	370.	-860.	0.	-1.1583e-007
20446	370.	-860.	0.	1.1583e-007
20447	340.	-860.	0.	-1.2028e-007
20447	340.	-860.	0.	1.2028e-007
20448	320.	-860.	0.	-1.2284e-007
20448	320.	-860.	0.	1.2284e-007
20449	310.	-860.	0.	-1.2401e-007
20449	310.	-860.	0.	1.2401e-007
20450	290.	-860.	0.	-1.2614e-007
20450	290.	-860.	0.	1.2614e-007
20451	270.	-860.	0.	-1.2802e-007
20451	270.	-860.	0.	1.2802e-007
20452	250.	-860.	0.	-1.2968e-007
20452	250.	-860.	0.	1.2968e-007
20453	230.	-860.	0.	-1.3113e-007
20453	230.	-860.	0.	1.3113e-007
20454	220.	-860.	0.	-1.3178e-007
20454	220.	-860.	0.	1.3178e-007
20455	210.	-860.	0.	-1.3239e-007
20455	210.	-860.	0.	1.3239e-007
20456	190.	-860.	0.	-1.3349e-007
20456	190.	-860.	0.	1.3349e-007
20457	180.	-860.	0.	-1.3398e-007
20457	180.	-860.	0.	1.3398e-007
20458	170.	-860.	0.	-1.3443e-007
20458	170.	-860.	0.	1.3443e-007
20459	150.	-860.	0.	-1.3524e-007
20459	150.	-860.	0.	1.3524e-007
20460	130.	-860.	0.	-1.3592e-007
20460	130.	-860.	0.	1.3592e-007
20461	110.	-860.	0.	-1.3648e-007
20461	110.	-860.	0.	1.3648e-007
20462	90.	-860.	0.	-1.3694e-007
20462	90.	-860.	0.	1.3694e-007
20463	70.	-860.	0.	-1.373e-007
20463	70.	-860.	0.	1.373e-007
20464	50.	-860.	0.	-1.3756e-007
20464	50.	-860.	0.	1.3756e-007
20465	30.	-860.	0.	-1.3774e-007
20465	30.	-860.	0.	1.3774e-007
20466	10.	-860.	0.	-1.3782e-007
20466	10.	-860.	0.	1.3782e-007
20467	-10.	-860.	0.	-1.3782e-007
20467	-10.	-860.	0.	1.3782e-007
20468	-30.	-860.	0.	-1.3774e-007
20468	-30.	-860.	0.	1.3774e-007
20469	-50.	-860.	0.	-1.3756e-007
20469	-50.	-860.	0.	1.3756e-007
20470	-70.	-860.	0.	-1.373e-007
20470	-70.	-860.	0.	1.373e-007
20471	-90.	-860.	0.	-1.3694e-007
20471	-90.	-860.	0.	1.3694e-007
20472	-130.	-860.	0.	-1.3592e-007
20472	-130.	-860.	0.	1.3592e-007
20473	-150.	-860.	0.	-1.3524e-007
20473	-150.	-860.	0.	1.3524e-007
20474	-160.	-860.	0.	-1.3485e-007
20474	-160.	-860.	0.	1.3485e-007
20475	-170.	-860.	0.	-1.3443e-007
20475	-170.	-860.	0.	1.3443e-007
20476	-190.	-860.	0.	-1.3349e-007
20476	-190.	-860.	0.	1.3349e-007
20477	-210.	-860.	0.	-1.3239e-007
20477	-210.	-860.	0.	1.3239e-007
20478	-230.	-860.	0.	-1.3113e-007
20478	-230.	-860.	0.	1.3113e-007
20479	-250.	-860.	0.	-1.2968e-007
20479	-250.	-860.	0.	1.2968e-007
20480	-270.	-860.	0.	-1.2802e-007
20480	-270.	-860.	0.	1.2802e-007
20481	-290.	-860.	0.	-1.2614e-007
20481	-290.	-860.	0.	1.2614e-007
20482	-310.	-860.	0.	-1.2401e-007
20482	-310.	-860.	0.	1.2401e-007
20483	-330.	-860.	0.	-1.216e-007
20483	-330.	-860.	0.	1.216e-007
20484	-340.	-860.	0.	-1.2028e-007
20484	-340.	-860.	0.	1.2028e-007
20485	-350.	-860.	0.	-1.1888e-007
20485	-350.	-860.	0.	1.1888e-007
20486	-370.	-860.	0.	-1.1582e-007
20486	-370.	-860.	0.	1.1582e-007
20487	-390.	-860.	0.	-1.1239e-007
20487	-390.	-860.	0.	1.1239e-007
20488	-400.	-860.	0.	-1.1052e-007
20488	-400.	-860.	0.	1.1052e-007
20489	-410.	-860.	0.	-1.0854e-007
20489	-410.	-860.	0.	1.0854e-007
20490	-429.98	-860.	0.	-1.0423e-007
20490	-429.98	-860.	0.	1.0423e-007
20491	-439.96	-860.	0.	-1.0188e-007
20491	-439.96	-860.	0.	1.0188e-007
20492	-449.94	-860.01	0.	-9.9403e-008
20492	-449.94	-860.01	0.	9.9403e-008
20493	-459.92	-860.01	0.	-9.6788e-008
20493	-459.92	-860.01	0.	9.6788e-008
20494	-469.89	-860.02	0.	-9.4023e-008
20494	-469.89	-860.02	0.	9.4023e-008
20495	-509.85	-860.03	0.	-8.1327e-008
20495	-509.85	-860.03	0.	8.1327e-008
20496	-529.89	-860.02	0.	-7.3891e-008
20496	-529.89	-860.02	0.	7.3891e-008
20497	-549.94	-860.	0.	-6.5604e-008
20497	-549.94	-860.	0.	6.5604e-008
20498	-569.98	-860.	0.	-5.6404e-008
20498	-569.98	-860.	0.	5.6404e-008
20499	-589.99	-860.	0.	-4.6199e-008
20499	-589.99	-860.	0.	4.6199e-008
20500	-600.	-860.	0.	-4.069e-008
20500	-600.	-860.	0.	4.069e-008
20501	-610.	-860.	0.	-3.4894e-008
20501	-610.	-860.	0.	3.4894e-008
20502	-630.	-860.	0.	-2.2378e-008
20502	-630.	-860.	0.	2.2378e-008
20503	-640.	-860.	0.	-1.5631e-008
20503	-640.	-860.	0.	1.5631e-008
20504	-670.	-860.	0.	6.749e-009
20504	-670.	-860.	0.	-6.749e-009
20505	-690.	-860.	0.	2.3609e-008
20505	-690.	-860.	0.	-2.3609e-008
20506	-710.	-860.	0.	4.2173e-008
20506	-710.	-860.	0.	-4.2173e-008
20507	-720.	-860.	0.	5.2135e-008
20507	-720.	-860.	0.	-5.2135e-008
20508	-730.	-860.	0.	6.2571e-008
20508	-730.	-860.	0.	-6.2571e-008
20509	-750.	-860.	0.	8.4922e-008
20509	-750.	-860.	0.	-8.4922e-008
20510	-770.01	-859.99	0.	1.0933e-007
20510	-770.01	-859.99	0.	-1.0933e-007
20511	-790.02	-859.98	0.	1.3587e-007
20511	-790.02	-859.98	0.	-1.3587e-007
20512	-800.02	-859.98	0.	1.4993e-007
20512	-800.02	-859.98	0.	-1.4993e-007
20513	-810.03	-859.97	0.	1.6452e-007
20513	-810.03	-859.97	0.	-1.6452e-007
20514	-830.03	-859.97	0.	1.9516e-007
20514	-830.03	-859.97	0.	-1.9516e-007
20515	-850.03	-859.98	0.	2.2751e-007
20515	-850.03	-859.98	0.	-2.2751e-007
20516	-860.03	-859.98	0.	2.442e-007
20516	-860.03	-859.98	0.	-2.442e-007
20517	-859.98	860.03	0.	2.4399e-007
20517	-859.98	860.03	0.	-2.4399e-007
20518	860.	860.	0.	2.4411e-007
20518	860.	860.	0.	-2.4411e-007
20519	860.	-860.	0.	2.4411e-007
20519	860.	-860.	0.	-2.4411e-007
20520	-860.01	-869.99	0.	2.158e-007
20520	-860.01	-869.99	0.	-2.158e-007
20521	-870.05	-849.98	0.	2.925e-007
20521	-870.05	-849.98	0.	-2.925e-007
20522	-870.19	-829.96	0.	3.5878e-007
20522	-870.19	-829.96	0.	-3.5878e-007
20523	-870.38	-809.94	0.	4.2921e-007
20523	-870.38	-809.94	0.	-4.2921e-007
20524	-870.37	-789.94	0.	5.0267e-007
20524	-870.37	-789.94	0.	-5.0267e-007
20525	-870.19	-769.97	0.	5.7852e-007
20525	-870.19	-769.97	0.	-5.7852e-007
20526	-870.05	-749.99	0.	6.5718e-007
20526	-870.05	-749.99	0.	-6.5718e-007
20527	-870.02	-739.99	0.	6.9756e-007
20527	-870.02	-739.99	0.	-6.9756e-007
20528	-870.01	-730.	0.	7.3856e-007
20528	-870.01	-730.	0.	-7.3856e-007
20529	-870.	-720.	0.	7.8008e-007
20529	-870.	-720.	0.	-7.8008e-007
20530	-870.	-710.	0.	8.2208e-007
20530	-870.	-710.	0.	-8.2208e-007
20531	-870.	-690.	0.	9.0723e-007
20531	-870.	-690.	0.	-9.0723e-007
20532	-870.	-680.	0.	9.503e-007
20532	-870.	-680.	0.	-9.503e-007
20533	-870.	-670.	0.	9.9362e-007
20533	-870.	-670.	0.	-9.9362e-007
20534	-870.	-650.	0.	1.0808e-006
20534	-870.	-650.	0.	-1.0808e-006
20535	-870.	-630.	0.	1.1686e-006
20535	-870.	-630.	0.	-1.1686e-006
20536	-870.	-610.	0.	1.2564e-006
20536	-870.	-610.	0.	-1.2564e-006
20537	-870.	-590.	0.	1.3441e-006
20537	-870.	-590.	0.	-1.3441e-006
20538	-870.	-570.	0.	1.4312e-006
20538	-870.	-570.	0.	-1.4312e-006
20539	-870.	-550.	0.	1.5176e-006
20539	-870.	-550.	0.	-1.5176e-006
20540	-870.	-530.	0.	1.6028e-006
20540	-870.	-530.	0.	-1.6028e-006
20541	-870.	-510.	0.	1.6867e-006
20541	-870.	-510.	0.	-1.6867e-006
20542	-870.	-500.	0.	1.7281e-006
20542	-870.	-500.	0.	-1.7281e-006
20543	-870.	-490.	0.	1.7691e-006
20543	-870.	-490.	0.	-1.7691e-006
20544	-870.	-480.	0.	1.8095e-006
20544	-870.	-480.	0.	-1.8095e-006
20545	-870.	-470.	0.	1.8495e-006
20545	-870.	-470.	0.	-1.8495e-006
20546	-870.	-450.	0.	1.928e-006
20546	-870.	-450.	0.	-1.928e-006
20547	-870.	-430.	0.	2.0042e-006
20547	-870.	-430.	0.	-2.0042e-006
20548	-870.	-420.	0.	2.0414e-006
20548	-870.	-420.	0.	-2.0414e-006
20549	-870.	-410.	0.	2.078e-006
20549	-870.	-410.	0.	-2.078e-006
20550	-870.	-400.	0.	2.1139e-006
20550	-870.	-400.	0.	-2.1139e-006
20551	-870.	-390.	0.	2.1492e-006
20551	-870.	-390.	0.	-2.1492e-006
20552	-870.	-370.	0.	2.2176e-006
20552	-870.	-370.	0.	-2.2176e-006
20553	-870.	-360.	0.	2.2508e-006
20553	-870.	-360.	0.	-2.2508e-006
20554	-870.	-350.	0.	2.2832e-006
20554	-870.	-350.	0.	-2.2832e-006
20555	-870.	-330.	0.	2.3457e-006
20555	-870.	-330.	0.	-2.3457e-006
20556	-870.	-310.	0.	2.4051e-006
20556	-870.	-310.	0.	-2.4051e-006
20557	-870.	-300.	0.	2.4336e-006
20557	-870.	-300.	0.	-2.4336e-006
20558	-870.	-290.	0.	2.4613e-006
20558	-870.	-290.	0.	-2.4613e-006
20559	-870.	-280.	0.	2.4881e-006
20559	-870.	-280.	0.	-2.4881e-006
20560	-870.	-270.	0.	2.5141e-006
20560	-870.	-270.	0.	-2.5141e-006
20561	-870.	-260.	0.	2.5392e-006
20561	-870.	-260.	0.	-2.5392e-006
20562	-870.	-250.	0.	2.5635e-006
20562	-870.	-250.	0.	-2.5635e-006
20563	-870.	-230.	0.	2.6094e-006
20563	-870.	-230.	0.	-2.6094e-006
20564	-870.	-220.	0.	2.631e-006
20564	-870.	-220.	0.	-2.631e-006
20565	-870.	-210.	0.	2.6516e-006
20565	-870.	-210.	0.	-2.6516e-006
20566	-870.	-190.	0.	2.6902e-006
20566	-870.	-190.	0.	-2.6902e-006
20567	-870.	-170.	0.	2.7251e-006
20567	-870.	-170.	0.	-2.7251e-006
20568	-870.	-160.	0.	2.7412e-006
20568	-870.	-160.	0.	-2.7412e-006
20569	-870.	-150.	0.	2.7563e-006
20569	-870.	-150.	0.	-2.7563e-006
20570	-870.	-140.	0.	2.7704e-006
20570	-870.	-140.	0.	-2.7704e-006
20571	-870.	-130.	0.	2.7836e-006
20571	-870.	-130.	0.	-2.7836e-006
20572	-870.	-120.	0.	2.7959e-006
20572	-870.	-120.	0.	-2.7959e-006
20573	-870.	-110.	0.	2.8071e-006
20573	-870.	-110.	0.	-2.8071e-006
20574	-870.	-100.	0.	2.8175e-006
20574	-870.	-100.	0.	-2.8175e-006
20575	-870.	-90.	0.	2.8268e-006
20575	-870.	-90.	0.	-2.8268e-006
20576	-870.	-70.	0.	2.8425e-006
20576	-870.	-70.	0.	-2.8425e-006
20577	-870.	-50.	0.	2.8544e-006
20577	-870.	-50.	0.	-2.8544e-006
20578	-870.	-30.	0.	2.8623e-006
20578	-870.	-30.	0.	-2.8623e-006
20579	-870.	-20.	0.	2.8647e-006
20579	-870.	-20.	0.	-2.8647e-006
20580	-870.	-10.	0.	2.8662e-006
20580	-870.	-10.	0.	-2.8662e-006
20581	-870.	10.	0.	2.8662e-006
20581	-870.	10.	0.	-2.8662e-006
20582	-870.	30.	0.	2.8623e-006
20582	-870.	30.	0.	-2.8623e-006
20583	-870.	50.	0.	2.8544e-006
20583	-870.	50.	0.	-2.8544e-006
20584	-870.	70.	0.	2.8425e-006
20584	-870.	70.	0.	-2.8425e-006
20585	-870.	90.	0.	2.8268e-006
20585	-870.	90.	0.	-2.8268e-006
20586	-870.	110.	0.	2.8071e-006
20586	-870.	110.	0.	-2.8071e-006
20587	-870.	120.	0.	2.7959e-006
20587	-870.	120.	0.	-2.7959e-006
20588	-870.	130.	0.	2.7836e-006
20588	-870.	130.	0.	-2.7836e-006
20589	-870.	140.	0.	2.7704e-006
20589	-870.	140.	0.	-2.7704e-006
20590	-870.	150.	0.	2.7563e-006
20590	-870.	150.	0.	-2.7563e-006
20591	-870.	160.	0.	2.7412e-006
20591	-870.	160.	0.	-2.7412e-006
20592	-870.	170.	0.	2.7251e-006
20592	-870.	170.	0.	-2.7251e-006
20593	-870.	180.	0.	2.7081e-006
20593	-870.	180.	0.	-2.7081e-006
20594	-870.	190.	0.	2.6902e-006
20594	-870.	190.	0.	-2.6902e-006
20595	-870.	210.	0.	2.6516e-006
20595	-870.	210.	0.	-2.6516e-006
20596	-870.	220.	0.	2.6309e-006
20596	-870.	220.	0.	-2.6309e-006
20597	-870.	230.	0.	2.6093e-006
20597	-870.	230.	0.	-2.6093e-006
20598	-870.	250.	0.	2.5635e-006
20598	-870.	250.	0.	-2.5635e-006
20599	-870.	270.	0.	2.5141e-006
20599	-870.	270.	0.	-2.5141e-006
20600	-870.	290.	0.	2.4613e-006
20600	-870.	290.	0.	-2.4613e-006
20601	-870.	330.	0.	2.3457e-006
20601	-870.	330.	0.	-2.3457e-006
20602	-870.	350.	0.	2.2832e-006
20602	-870.	350.	0.	-2.2832e-006
20603	-870.	360.	0.	2.2508e-006
20603	-870.	360.	0.	-2.2508e-006
20604	-870.	370.	0.	2.2176e-006
20604	-870.	370.	0.	-2.2176e-006
20605	-870.	390.	0.	2.1492e-006
20605	-870.	390.	0.	-2.1492e-006
20606	-870.	410.	0.	2.078e-006
20606	-870.	410.	0.	-2.078e-006
20607	-870.	420.	0.	2.0414e-006
20607	-870.	420.	0.	-2.0414e-006
20608	-870.	430.	0.	2.0042e-006
20608	-870.	430.	0.	-2.0042e-006
20609	-870.	450.	0.	1.928e-006
20609	-870.	450.	0.	-1.928e-006
20610	-870.	470.	0.	1.8495e-006
20610	-870.	470.	0.	-1.8495e-006
20611	-870.	490.	0.	1.7691e-006
20611	-870.	490.	0.	-1.7691e-006
20612	-870.	500.	0.	1.7281e-006
20612	-870.	500.	0.	-1.7281e-006
20613	-870.	510.	0.	1.6867e-006
20613	-870.	510.	0.	-1.6867e-006
20614	-870.	530.	0.	1.6028e-006
20614	-870.	530.	0.	-1.6028e-006
20615	-870.	540.	0.	1.5604e-006
20615	-870.	540.	0.	-1.5604e-006
20616	-870.	550.	0.	1.5176e-006
20616	-870.	550.	0.	-1.5176e-006
20617	-870.	570.	0.	1.4312e-006
20617	-870.	570.	0.	-1.4312e-006
20618	-870.	590.	0.	1.3441e-006
20618	-870.	590.	0.	-1.3441e-006
20619	-870.	600.	0.	1.3003e-006
20619	-870.	600.	0.	-1.3003e-006
20620	-870.	610.	0.	1.2564e-006
20620	-870.	610.	0.	-1.2564e-006
20621	-870.	620.	0.	1.2125e-006
20621	-870.	620.	0.	-1.2125e-006
20622	-870.	630.	0.	1.1686e-006
20622	-870.	630.	0.	-1.1686e-006
20623	-870.	640.	0.	1.1247e-006
20623	-870.	640.	0.	-1.1247e-006
20624	-870.	650.	0.	1.0808e-006
20624	-870.	650.	0.	-1.0808e-006
20625	-870.	670.	0.	9.9362e-007
20625	-870.	670.	0.	-9.9362e-007
20626	-870.	690.	0.	9.0723e-007
20626	-870.	690.	0.	-9.0723e-007
20627	-870.	710.	0.	8.2207e-007
20627	-870.	710.	0.	-8.2207e-007
20628	-870.	740.	0.	6.9743e-007
20628	-870.	740.	0.	-6.9743e-007
20629	-870.	750.	0.	6.5691e-007
20629	-870.	750.	0.	-6.5691e-007
20630	-869.99	770.01	0.	5.7767e-007
20630	-869.99	770.01	0.	-5.7767e-007
20631	-869.99	790.01	0.	5.0118e-007
20631	-869.99	790.01	0.	-5.0118e-007
20632	-869.98	810.01	0.	4.2784e-007
20632	-869.98	810.01	0.	-4.2784e-007
20633	-869.98	830.01	0.	3.5807e-007
20633	-869.98	830.01	0.	-3.5807e-007
20634	-869.99	850.01	0.	2.9226e-007
20634	-869.99	850.01	0.	-2.9226e-007
20635	-479.85	-870.04	0.	-8.0177e-008
20635	-479.85	-870.04	0.	8.0177e-008
20636	-489.84	-870.04	0.	-7.7497e-008
20636	-489.84	-870.04	0.	7.7497e-008
20637	-869.99	860.01	0.	2.6097e-007
20637	-869.99	860.01	0.	-2.6097e-007
20638	-849.98	870.05	0.	2.0064e-007
20638	-849.98	870.05	0.	-2.0064e-007
20639	-829.96	870.2	0.	1.7141e-007
20639	-829.96	870.2	0.	-1.7141e-007
20640	-809.94	870.38	0.	1.4387e-007
20640	-809.94	870.38	0.	-1.4387e-007
20641	-789.94	870.37	0.	1.1852e-007
20641	-789.94	870.37	0.	-1.1852e-007
20642	-769.97	870.19	0.	9.5299e-008
20642	-769.97	870.19	0.	-9.5299e-008
20643	-749.99	870.05	0.	7.3916e-008
20643	-749.99	870.05	0.	-7.3916e-008
20644	-739.99	870.02	0.	6.3863e-008
20644	-739.99	870.02	0.	-6.3863e-008
20645	-730.	870.01	0.	5.4235e-008
20645	-730.	870.01	0.	-5.4235e-008
20646	-720.	870.	0.	4.5039e-008
20646	-720.	870.	0.	-4.5039e-008
20647	-710.	870.	0.	3.6264e-008
20647	-710.	870.	0.	-3.6264e-008
20648	-690.	870.	0.	1.9931e-008
20648	-690.	870.	0.	-1.9931e-008
20649	-680.	870.	0.	1.2344e-008
20649	-680.	870.	0.	-1.2344e-008
20650	-670.	870.	0.	5.1242e-009
20650	-670.	870.	0.	-5.1242e-009
20651	-650.	870.	0.	-8.2752e-009
20651	-650.	870.	0.	8.2752e-009
20652	-630.	870.	0.	-2.0385e-008
20652	-630.	870.	0.	2.0385e-008
20653	-610.	870.	0.	-3.1317e-008
20653	-610.	870.	0.	3.1317e-008
20654	-590.	870.	0.	-4.1177e-008
20654	-590.	870.	0.	4.1177e-008
20655	-570.	870.	0.	-5.0061e-008
20655	-570.	870.	0.	5.0061e-008
20656	-550.	869.99	0.	-5.8061e-008
20656	-550.	869.99	0.	5.8061e-008
20657	-530.	869.98	0.	-6.5254e-008
20657	-530.	869.98	0.	6.5254e-008
20658	-510.	869.99	0.	-7.1711e-008
20658	-510.	869.99	0.	7.1711e-008
20659	-500.	869.99	0.	-7.4686e-008
20659	-500.	869.99	0.	7.4686e-008
20660	-490.	869.99	0.	-7.7502e-008
20660	-490.	869.99	0.	7.7502e-008
20661	-480.	870.	0.	-8.017e-008
20661	-480.	870.	0.	8.017e-008
20662	-470.	870.	0.	-8.2695e-008
20662	-470.	870.	0.	8.2695e-008
20663	-450.	870.	0.	-8.7347e-008
20663	-450.	870.	0.	8.7347e-008
20664	-430.	870.	0.	-9.1509e-008
20664	-430.	870.	0.	9.1509e-008
20665	-420.	870.	0.	-9.3421e-008
20665	-420.	870.	0.	9.3421e-008
20666	-410.	870.	0.	-9.5227e-008
20666	-410.	870.	0.	9.5227e-008
20667	-400.	870.	0.	-9.6933e-008
20667	-400.	870.	0.	9.6933e-008
20668	-390.	870.	0.	-9.8544e-008
20668	-390.	870.	0.	9.8544e-008
20669	-370.	870.	0.	-1.015e-007
20669	-370.	870.	0.	1.015e-007
20670	-360.	870.	0.	-1.0285e-007
20670	-360.	870.	0.	1.0285e-007
20671	-350.	870.	0.	-1.0412e-007
20671	-350.	870.	0.	1.0412e-007
20672	-330.	870.	0.	-1.0645e-007
20672	-330.	870.	0.	1.0645e-007
20673	-310.	870.	0.	-1.0852e-007
20673	-310.	870.	0.	1.0852e-007
20674	-300.	870.	0.	-1.0946e-007
20674	-300.	870.	0.	1.0946e-007
20675	-290.	870.	0.	-1.1034e-007
20675	-290.	870.	0.	1.1034e-007
20676	-280.	870.	0.	-1.1117e-007
20676	-280.	870.	0.	1.1117e-007
20677	-270.	870.	0.	-1.1195e-007
20677	-270.	870.	0.	1.1195e-007
20678	-260.	870.	0.	-1.1268e-007
20678	-260.	870.	0.	1.1268e-007
20679	-250.	869.99	0.	-1.1337e-007
20679	-250.	869.99	0.	1.1337e-007
20680	-230.	869.99	0.	-1.146e-007
20680	-230.	869.99	0.	1.146e-007
20681	-220.	870.	0.	-1.1516e-007
20681	-220.	870.	0.	1.1516e-007
20682	-210.	870.	0.	-1.1568e-007
20682	-210.	870.	0.	1.1568e-007
20683	-190.	870.	0.	-1.166e-007
20683	-190.	870.	0.	1.166e-007
20684	-170.	870.	0.	-1.174e-007
20684	-170.	870.	0.	1.174e-007
20685	-160.	870.	0.	-1.1776e-007
20685	-160.	870.	0.	1.1776e-007
20686	-150.	870.	0.	-1.1809e-007
20686	-150.	870.	0.	1.1809e-007
20687	-140.	870.	0.	-1.1839e-007
20687	-140.	870.	0.	1.1839e-007
20688	-130.	870.	0.	-1.1867e-007
20688	-130.	870.	0.	1.1867e-007
20689	-120.	870.	0.	-1.1892e-007
20689	-120.	870.	0.	1.1892e-007
20690	-110.	870.	0.	-1.1914e-007
20690	-110.	870.	0.	1.1914e-007
20691	-100.	870.	0.	-1.1935e-007
20691	-100.	870.	0.	1.1935e-007
20692	-90.	870.	0.	-1.1953e-007
20692	-90.	870.	0.	1.1953e-007
20693	-80.	870.	0.	-1.1969e-007
20693	-80.	870.	0.	1.1969e-007
20694	-70.	870.	0.	-1.1983e-007
20694	-70.	870.	0.	1.1983e-007
20695	-50.	870.	0.	-1.2006e-007
20695	-50.	870.	0.	1.2006e-007
20696	-30.	870.	0.	-1.202e-007
20696	-30.	870.	0.	1.202e-007
20697	-9.9992	870.	0.	-1.2026e-007
20697	-9.9992	870.	0.	1.2026e-007
20698	10.004	870.03	0.	-1.2022e-007
20698	10.004	870.03	0.	1.2022e-007
20699	30.012	870.08	0.	-1.2007e-007
20699	30.012	870.08	0.	1.2007e-007
20700	50.021	870.11	0.	-1.1989e-007
20700	50.021	870.11	0.	1.1989e-007
20701	70.034	870.06	0.	-1.1972e-007
20701	70.034	870.06	0.	1.1972e-007
20702	110.01	870.01	0.	-1.1911e-007
20702	110.01	870.01	0.	1.1911e-007
20703	130.01	870.05	0.	-1.1858e-007
20703	130.01	870.05	0.	1.1858e-007
20704	150.02	870.09	0.	-1.1796e-007
20704	150.02	870.09	0.	1.1796e-007
20705	170.02	870.06	0.	-1.1731e-007
20705	170.02	870.06	0.	1.1731e-007
20706	180.02	870.04	0.	-1.1694e-007
20706	180.02	870.04	0.	1.1694e-007
20707	190.02	870.03	0.	-1.1654e-007
20707	190.02	870.03	0.	1.1654e-007
20708	210.05	870.05	0.	-1.1553e-007
20708	210.05	870.05	0.	1.1553e-007
20709	220.07	870.1	0.	-1.1501e-007
20709	220.07	870.1	0.	1.1501e-007
20710	230.09	870.16	0.	-1.1429e-007
20710	230.09	870.16	0.	1.1429e-007
20711	250.18	870.39	0.	-1.1279e-007
20711	250.18	870.39	0.	1.1279e-007
20712	270.18	870.37	0.	-1.114e-007
20712	270.18	870.37	0.	1.114e-007
20713	290.12	870.2	0.	-1.1003e-007
20713	290.12	870.2	0.	1.1003e-007
20714	300.08	870.12	0.	-1.0925e-007
20714	300.08	870.12	0.	1.0925e-007
20715	310.06	870.06	0.	-1.0841e-007
20715	310.06	870.06	0.	1.0841e-007
20716	330.02	870.01	0.	-1.0643e-007
20716	330.02	870.01	0.	1.0643e-007
20717	350.01	870.	0.	-1.0412e-007
20717	350.01	870.	0.	1.0412e-007
20718	370.	870.	0.	-1.015e-007
20718	370.	870.	0.	1.015e-007
20719	390.01	870.	0.	-9.8547e-008
20719	390.01	870.	0.	9.8547e-008
20720	400.02	869.99	0.	-9.6939e-008
20720	400.02	869.99	0.	9.6939e-008
20721	410.03	869.99	0.	-9.5237e-008
20721	410.03	869.99	0.	9.5237e-008
20722	430.06	869.97	0.	-9.1526e-008
20722	430.06	869.97	0.	9.1526e-008
20723	450.07	869.98	0.	-8.735e-008
